Ticket_NO,Passenger_ID,Train_No,Ticket_Price
4334,1482,7,51
4335,8762,15,156
4336,9323,1,77
4337,1568,5,131
4338,4894,5,153
4339,2079,12,175
4340,8072,9,258
4341,5769,11,152
4342,4062,16,191
4343,1622,10,57
4344,6408,8,87
4345,2376,6,164
4346,3593,16,207
4347,8168,1,207
4348,3536,5,238
4349,9259,13,258
4350,5555,19,156
4351,7661,9,101
4352,8827,11,172
4353,6223,17,65
4354,921,5,288
4355,2932,13,280
4356,7730,1,138
4357,7294,18,81
4358,640,17,73
4359,9825,5,83
4360,6622,4,174
4361,8555,4,137
4362,4650,5,111
4363,2782,15,145
4364,3481,12,256
4365,4163,1,187
4366,1783,15,108
4367,5551,3,183
4368,2062,19,91
4369,5357,20,235
4370,23,17,70
4371,5096,17,253
4372,728,11,257
4373,1407,6,278
4374,9882,15,261
4375,9395,1,97
4376,7835,8,295
4377,6478,18,160
4378,1283,20,195
4379,241,19,294
4380,8709,16,209
4381,6234,20,167
4382,1070,17,224
4383,111,3,210
4384,8327,3,64
4385,6864,20,227
4386,3300,20,293
4387,5966,8,185
4388,6872,13,284
4389,3714,12,248
4390,340,2,63
4391,318,3,127
4392,3167,12,285
4393,3800,14,141
4394,9999,10,133
4395,2356,15,267
4396,7020,4,138
4397,1567,11,260
4398,3534,15,135
4399,6334,15,102
4400,2912,4,74
4401,6557,18,217
4402,2921,8,146
4403,9625,12,101
4404,2385,7,181
4405,7455,9,102
4406,3685,4,109
4407,8886,5,89
4408,2637,7,52
4409,2779,2,189
4410,1994,14,179
4411,4109,11,227
4412,4976,10,79
4413,2958,12,293
4414,5026,4,166
4415,9070,10,254
4416,1835,18,87
4417,3038,1,182
4418,5062,8,204
4419,7403,7,167
4420,8412,8,115
4421,6588,8,218
4422,2294,4,116
4423,672,13,124
4424,112,9,94
4425,6016,3,147
4426,7481,14,144
4427,5620,14,205
4428,440,14,276
4429,9927,20,135
4430,9280,12,230
4431,6621,12,102
4432,8759,20,227
4433,24,1,101
4434,6311,17,128
4435,4920,2,297
4436,8461,20,276
4437,9066,14,228
4438,2342,6,268
4439,2172,10,293
4440,7233,17,215
4441,3340,10,300
4442,9637,4,189
4443,2576,18,68
4444,616,10,194
4445,3865,8,89
4446,8468,19,111
4447,4060,14,240
4448,5266,18,67
4449,8070,6,80
4450,8644,6,65
4451,4182,4,291
4452,2375,8,190
4453,5857,10,118
4454,9250,7,269
4455,1091,10,97
4456,9482,11,248
4457,6462,8,52
4458,2727,2,255
4459,6582,16,251
4460,3549,16,105
4461,1156,8,250
4462,6422,10,118
4463,647,19,113
4464,1441,15,261
4465,5862,8,162
4466,44,5,69
4467,6856,20,95
4468,5336,20,109
4469,7901,19,284
4470,6343,16,90
4471,3846,10,97
4472,7958,15,293
4473,8496,9,177
4474,2416,6,59
4475,4804,16,226
4476,3250,14,84
4477,158,8,200
4478,6610,15,125
4479,1672,4,266
4480,8417,9,265
4481,8667,9,294
4482,3592,13,68
4483,7299,7,202
4484,3486,6,67
4485,1051,5,194
4486,8561,17,228
4487,167,9,282
4488,4526,5,196
4489,6187,15,113
4490,5861,19,204
4491,6744,7,276
4492,7804,18,233
4493,8598,9,145
4494,1777,9,149
4495,9884,17,104
4496,2886,19,277
4497,1715,11,193
4498,9000,2,285
4499,2838,11,110
4500,292,18,268
4501,9991,6,267
4502,9579,7,79
4503,164,19,69
4504,8765,18,131
4505,1613,15,157
4506,1837,8,131
4507,2260,10,58
4508,3970,8,156
4509,1215,5,167
4510,1155,3,218
4511,1877,13,102
4512,4025,15,105
4513,2596,20,176
4514,1081,3,223
4515,1941,18,61
4516,8452,13,280
4517,825,14,295
4518,6214,3,117
4519,1967,2,209
4520,4666,7,102
4521,4673,8,245
4522,153,7,239
4523,4963,15,288
4524,9181,17,228
4525,484,10,91
4526,7065,12,227
4527,1304,3,61
4528,45,19,218
4529,161,19,194
4530,8243,1,141
4531,4541,9,186
4532,5793,8,226
4533,3817,8,210
4534,8854,16,193
4535,6980,5,89
4536,605,19,250
4537,4499,19,155
4538,5752,11,152
4539,8860,5,61
4540,9716,9,255
4541,7904,18,164
4542,4585,15,192
4543,525,5,266
4544,6362,1,300
4545,9268,20,92
4546,6964,7,263
4547,6882,11,66
4548,5081,18,99
4549,2131,3,196
4550,7749,18,237
4551,167,7,95
4552,3583,16,149
4553,5546,20,175
4554,3716,16,196
4555,5671,16,66
4556,3919,18,196
4557,3896,8,212
4558,6762,7,271
4559,6157,7,216
4560,529,5,155
4561,1537,9,108
4562,3598,8,184
4563,4505,7,270
4564,6614,11,203
4565,4216,15,299
4566,801,1,218
4567,8661,7,109
4568,3758,18,184
4569,2119,20,288
4570,1515,5,81
4571,237,11,84
4572,2709,15,83
4573,3671,11,155
4574,5533,14,239
4575,7604,2,96
4576,5587,1,188
4577,2824,3,221
4578,8701,19,175
4579,464,7,200
4580,1986,7,84
4581,947,4,129
4582,9693,16,131
4583,1562,5,70
4584,6110,16,277
4585,4402,16,52
4586,905,7,119
4587,730,1,296
4588,3250,10,134
4589,3430,3,283
4590,3405,5,169
4591,9518,8,271
4592,6666,1,112
4593,7152,8,141
4594,6807,13,162
4595,5945,12,55
4596,8719,5,87
4597,4819,13,64
4598,1790,18,261
4599,2339,8,251
4600,836,15,233
4601,3377,2,175
4602,8113,14,280
4603,9865,14,67
4604,2952,6,273
4605,7906,14,124
4606,6686,10,185
4607,5058,8,63
4608,466,12,270
4609,7809,6,157
4610,6828,6,114
4611,4988,9,108
4612,3470,17,173
4613,6970,5,210
4614,6856,18,280
4615,6070,19,59
4616,8387,16,277
4617,593,6,59
4618,2825,4,235
4619,2749,17,136
4620,2656,20,143
4621,6075,4,62
4622,7914,10,101
4623,6196,20,296
4624,4740,9,199
4625,7614,4,208
4626,4349,14,187
4627,2714,19,52
4628,2080,10,263
4629,2057,8,70
4630,3393,3,168
4631,7764,1,266
4632,333,2,106
4633,7029,17,182
4634,3606,17,198
4635,6326,5,207
4636,4755,3,272
4637,8269,4,266
4638,4701,19,71
4639,2699,14,209
4640,2734,6,108
4641,5310,9,124
4642,3768,7,136
4643,3845,20,125
4644,16,12,68
4645,8499,6,228
4646,1481,11,60
4647,3809,2,66
4648,4189,16,239
4649,4983,5,129
4650,6814,15,155
4651,2907,15,101
4652,1206,4,234
4653,7415,19,267
4654,6448,7,128
4655,5021,16,102
4656,6068,20,268
4657,760,9,198
4658,775,1,240
4659,9093,11,130
4660,8359,14,283
4661,2154,13,221
4662,4887,19,240
4663,5050,3,98
4664,9128,11,154
4665,6400,11,91
4666,7156,12,278
4667,2194,4,223
4668,752,15,107
4669,2995,14,135
4670,8803,12,268
4671,1583,9,175
4672,6404,15,66
4673,9714,3,152
4674,3169,18,256
4675,6026,18,182
4676,1272,4,199
4677,2688,5,151
4678,3516,20,266
4679,8412,6,131
4680,7020,19,108
4681,9923,20,169
4682,3967,15,183
4683,5320,10,207
4684,861,9,166
4685,6455,3,54
4686,5922,5,112
4687,9636,15,65
4688,1265,3,250
4689,2480,1,187
4690,3571,12,130
4691,2317,3,239
4692,8094,17,148
4693,2543,18,265
4694,6358,4,55
4695,4886,11,152
4696,3562,10,235
4697,6889,12,85
4698,7978,16,105
4699,8046,6,271
4700,6156,7,171
4701,7609,8,151
4702,1113,2,292
4703,4181,4,168
4704,6663,13,201
4705,300,11,111
4706,5337,13,66
4707,3842,1,286
4708,4092,20,196
4709,5690,18,99
4710,6408,2,222
4711,3563,11,158
4712,6194,6,207
4713,3664,14,226
4714,1432,4,104
4715,7749,13,109
4716,6512,3,277
4717,5495,4,88
4718,5799,11,242
4719,5545,16,233
4720,136,2,212
4721,3028,8,113
4722,3591,1,160
4723,9999,8,227
4724,4264,12,171
4725,6286,2,200
4726,6774,4,205
4727,3679,4,146
4728,84,10,179
4729,4772,9,108
4730,7307,7,168
4731,4994,7,76
4732,3114,10,104
4733,9550,13,62
4734,3446,9,190
4735,8812,7,95
4736,3809,19,88
4737,1180,8,221
4738,4752,13,263
4739,1937,16,222
4740,2209,19,299
4741,5934,5,110
4742,4145,10,167
4743,2902,1,209
4744,556,7,297
4745,2066,8,271
4746,8390,17,121
4747,1963,17,262
4748,4918,15,124
4749,1376,19,245
4750,3099,2,167
4751,7793,9,145
4752,3482,11,118
4753,4799,2,248
4754,9966,17,77
4755,8363,17,180
4756,7959,12,199
4757,8764,15,59
4758,94,14,267
4759,8162,6,243
4760,6363,2,172
4761,8034,8,264
4762,724,11,121
4763,1355,7,83
4764,4939,2,204
4765,839,6,184
4766,9096,7,173
4767,9548,11,283
4768,6461,7,222
4769,2041,13,237
4770,352,15,280
4771,1978,2,177
4772,5204,4,226
4773,9464,13,186
4774,4042,15,276
4775,5792,14,280
4776,1379,19,216
4777,5245,8,166
4778,618,19,102
4779,3754,15,84
4780,7988,8,56
4781,7740,1,147
4782,7332,20,254
4783,3039,15,174
4784,7475,15,209
4785,7782,8,232
4786,6862,16,174
4787,9607,5,175
4788,2609,4,293
4789,8336,7,248
4790,2098,18,227
4791,7579,12,291
4792,3358,7,89
4793,6674,15,220
4794,8572,1,204
4795,744,19,222
4796,6033,8,131
4797,3864,17,233
4798,7572,2,105
4799,3788,8,157
4800,5434,9,167
4801,3039,8,281
4802,7880,7,106
4803,344,20,171
4804,4150,2,258
4805,7380,13,275
4806,307,13,121
4807,3272,17,133
4808,3866,19,100
4809,382,18,256
4810,1627,7,255
4811,3624,18,139
4812,9783,2,205
4813,8263,12,172
4814,3905,6,159
4815,9313,14,97
4816,2779,17,74
4817,8159,16,293
4818,2128,10,262
4819,67,3,232
4820,627,19,297
4821,9343,2,283
4822,3373,7,152
4823,8858,14,103
4824,7017,7,245
4825,3241,9,231
4826,1867,8,208
4827,18,18,74
4828,9559,11,75
4829,5935,18,288
4830,7297,17,112
4831,2033,18,255
4832,3780,4,287
4833,3412,3,57
4834,4186,17,251
4835,6730,18,183
4836,6716,11,264
4837,6800,6,119
4838,3397,20,239
4839,1139,13,57
4840,1029,5,76
4841,5528,10,53
4842,5691,13,252
4843,185,8,144
4844,6958,3,124
4845,7705,13,84
4846,2613,19,127
4847,2652,13,186
4848,5733,17,158
4849,9671,2,120
4850,8833,20,84
4851,6100,16,137
4852,8795,13,111
4853,8812,10,150
4854,726,8,54
4855,9200,3,258
4856,5991,15,209
4857,1996,8,139
4858,470,4,108
4859,390,1,202
4860,6519,20,143
4861,9919,4,89
4862,2385,20,79
4863,6596,2,117
4864,1805,20,274
4865,7156,1,157
4866,4116,18,157
4867,2825,14,279
4868,9643,15,129
4869,1908,7,113
4870,9669,16,56
4871,7608,7,295
4872,3641,3,118
4873,4784,7,253
4874,2147,1,139
4875,5388,15,175
4876,1514,11,99
4877,9172,9,98
4878,8159,4,242
4879,6975,19,137
4880,3198,7,189
4881,5063,1,163
4882,2466,18,85
4883,3424,12,229
4884,4620,9,120
4885,1586,15,273
4886,7173,13,56
4887,5704,10,121
4888,1527,8,266
4889,4674,15,100
4890,8719,11,243
4891,2620,5,65
4892,2757,19,88
4893,9075,17,220
4894,4265,18,203
4895,8103,4,110
4896,1145,12,105
4897,7544,17,83
4898,9162,12,122
4899,4106,9,191
4900,3981,3,271
4901,8141,2,106
4902,9234,18,178
4903,5731,8,177
4904,95,18,285
4905,9362,4,258
4906,9542,16,120
4907,5527,9,132
4908,9083,18,162
4909,4378,9,143
4910,1824,11,101
4911,7575,17,230
4912,8527,8,107
4913,8823,18,72
4914,4435,4,55
4915,5606,9,102
4916,3459,17,223
4917,7915,3,252
4918,1533,7,248
4919,1542,11,258
4920,644,19,129
4921,765,12,114
4922,6983,14,230
4923,7000,4,68
4924,9087,3,200
4925,3140,8,134
4926,5257,11,85
4927,4218,13,129
4928,9939,6,167
4929,5578,16,220
4930,9352,18,98
4931,5606,1,196
4932,8485,3,288
4933,2463,5,58
4934,9722,8,240
4935,5731,6,194
4936,3367,9,291
4937,1835,5,159
4938,1866,8,280
4939,3519,20,127
4940,2296,20,294
4941,7598,2,191
4942,8735,16,259
4943,7848,15,280
4944,5411,10,86
4945,6676,5,81
4946,3017,2,94
4947,1948,1,246
4948,7064,5,94
4949,7762,1,100
4950,1375,15,233
4951,4952,17,69
4952,6121,2,124
4953,729,13,78
4954,2599,5,176
4955,6481,18,180
4956,9277,14,244
4957,7429,5,130
4958,5581,18,216
4959,9667,12,234
4960,6973,20,125
4961,440,14,142
4962,6346,8,255
4963,8382,5,152
4964,2786,10,173
4965,9960,10,166
4966,1893,20,247
4967,5367,4,167
4968,6092,7,272
4969,9651,5,88
4970,588,1,104
4971,847,17,205
4972,2011,11,157
4973,9846,6,76
4974,6008,19,205
4975,771,6,199
4976,6721,1,109
4977,7786,1,93
4978,9843,18,202
4979,4446,3,60
4980,2117,19,152
4981,3905,7,225
4982,3543,14,156
4983,761,6,73
4984,3062,15,73
4985,1403,5,124
4986,279,11,258
4987,300,18,148
4988,6266,18,181
4989,3774,9,240
4990,9655,19,112
4991,22,1,92
4992,8132,20,221
4993,7414,10,98
4994,9253,4,104
4995,6033,10,89
4996,9921,9,133
4997,7606,17,91
4998,7192,5,50
4999,6536,16,61
5000,8287,6,300
5001,7784,18,118
5002,2915,5,195
5003,8814,11,53
5004,6331,13,173
5005,9330,13,121
5006,7594,9,120
5007,866,12,124
5008,296,4,200
5009,310,16,93
5010,5183,5,101
5011,8786,11,109
5012,4169,3,204
5013,9624,2,196
5014,2651,15,131
5015,4303,9,239
5016,5523,3,131
5017,8213,3,59
5018,9834,6,56
5019,2345,1,54
5020,8798,11,207
5021,6680,14,152
5022,2194,7,156
5023,70,16,283
5024,7234,3,164
5025,1329,11,198
5026,137,16,60
5027,8209,9,266
5028,1351,4,232
5029,5910,10,145
5030,8072,7,96
5031,9220,13,114
5032,8250,4,100
5033,8677,1,113
5034,737,20,212
5035,5821,3,291
5036,506,10,96
5037,9276,9,256
5038,504,9,51
5039,2367,11,91
5040,5061,19,286
5041,2552,6,61
5042,662,19,257
5043,6819,18,132
5044,1806,7,210
5045,637,16,292
5046,6598,15,152
5047,4926,16,82
5048,3563,1,178
5049,4483,18,204
5050,5231,9,251
5051,2109,3,164
5052,2223,11,277
5053,584,1,260
5054,5044,18,216
5055,2753,2,152
5056,9929,13,231
5057,6909,2,242
5058,369,10,200
5059,470,1,90
5060,6602,9,138
5061,8272,4,271
5062,4375,13,60
5063,9275,8,129
5064,5917,20,91
5065,403,6,290
5066,2552,13,254
5067,4631,17,204
5068,8364,20,203
5069,9538,12,131
5070,7010,10,294
5071,2662,15,169
5072,2355,7,51
5073,3278,9,90
5074,5163,14,87
5075,6097,11,182
5076,8465,13,141
5077,3324,14,150
5078,5930,17,288
5079,7664,7,132
5080,7487,4,103
5081,1302,3,166
5082,4661,15,81
5083,1945,9,89
5084,3294,7,225
5085,7189,1,219
5086,4503,20,210
5087,1534,1,142
5088,4888,4,103
5089,4966,12,61
5090,9503,20,62
5091,1295,15,262
5092,9083,11,115
5093,5480,10,69
5094,7999,12,178
5095,8039,7,195
5096,2498,18,93
5097,5663,16,133
5098,1245,12,134
5099,9639,16,179
5100,4790,1,201
5101,8228,2,299
5102,1038,8,159
5103,612,9,158
5104,3294,2,153
5105,9015,12,198
5106,4312,13,257
5107,4242,6,120
5108,5188,19,116
5109,5744,10,300
5110,2057,1,199
5111,5336,5,205
5112,2677,20,151
5113,1166,5,120
5114,2669,14,213
5115,6713,1,270
5116,7059,5,117
5117,8271,1,103
5118,4802,16,266
5119,6653,5,81
5120,6870,2,111
5121,9744,4,132
5122,2303,12,85
5123,9262,1,144
5124,9525,1,90
5125,2401,20,152
5126,4149,8,225
5127,8716,15,63
5128,730,4,251
5129,7971,13,194
5130,7332,10,294
5131,7411,4,285
5132,170,6,109
5133,3595,2,52
5134,6275,12,101
5135,6295,6,128
5136,3310,4,73
5137,8524,16,81
5138,1288,20,165
5139,1451,4,206
5140,5470,20,287
5141,7895,3,79
5142,8619,1,132
5143,8271,19,68
5144,2713,13,266
5145,3141,10,238
5146,2271,15,260
5147,9124,16,250
5148,8417,11,122
5149,5519,17,104
5150,3892,3,289
5151,793,6,238
5152,2452,3,221
5153,2001,15,258
5154,3907,2,194
5155,9563,6,123
5156,1171,3,186
5157,3640,9,203
5158,9481,1,155
5159,1872,2,111
5160,3251,3,250
5161,9277,13,280
5162,316,7,173
5163,4021,4,242
5164,6836,7,254
5165,1889,17,262
5166,7420,2,219
5167,1749,16,81
5168,8625,20,122
5169,587,5,234
5170,8029,8,57
5171,6136,16,233
5172,2440,8,172
5173,7683,17,65
5174,5692,4,110
5175,3660,1,54
5176,9411,7,118
5177,9519,16,54
5178,9326,5,121
5179,7827,15,287
5180,5994,10,184
5181,9395,6,176
5182,3518,17,107
5183,1753,18,141
5184,2401,7,112
5185,4807,1,215
5186,4938,11,172
5187,6486,11,58
5188,9530,19,213
5189,5586,1,188
5190,8068,19,149
5191,6292,4,235
5192,9732,16,122
5193,3158,14,298
5194,8182,18,212
5195,171,7,98
5196,2501,12,259
5197,1424,5,254
5198,9656,10,252
5199,2585,20,113
5200,4030,18,285
5201,519,10,128
5202,350,16,127
5203,3089,15,164
5204,4872,14,102
5205,6458,18,251
5206,2627,14,277
5207,2895,19,226
5208,7117,4,190
5209,7066,1,75
5210,3513,15,239
5211,2948,15,297
5212,6149,16,50
5213,1883,5,70
5214,8644,20,56
5215,8460,2,247
5216,5330,15,168
5217,1085,2,152
5218,6749,18,200
5219,8651,17,205
5220,2140,5,163
5221,2807,19,293
5222,7040,8,173
5223,1246,19,240
5224,5984,16,158
5225,2111,4,132
5226,1680,9,216
5227,8479,3,153
5228,1962,14,289
5229,7005,7,273
5230,1680,18,297
5231,5940,13,229
5232,5857,9,240
5233,6085,7,153
5234,8102,14,56
5235,7903,15,210
5236,4431,14,258
5237,1549,12,100
5238,8458,15,98
5239,8371,18,206
5240,2640,1,118
5241,4024,7,154
5242,6802,11,235
5243,579,11,177
5244,7151,10,182
5245,9245,2,117
5246,4117,12,64
5247,763,2,66
5248,3336,4,135
5249,280,9,96
5250,4015,11,145
5251,6389,17,283
5252,5981,7,266
5253,9054,4,136
5254,2734,5,225
5255,5373,2,241
5256,8542,17,180
5257,5000,11,69
5258,2857,16,200
5259,515,9,110
5260,1596,18,165
5261,8462,2,292
5262,1153,5,278
5263,9512,10,113
5264,3921,19,70
5265,67,7,254
5266,8967,17,175
5267,3100,1,262
5268,6447,5,284
5269,431,18,201
5270,2328,20,254
5271,1306,13,89
5272,6813,20,286
5273,6719,2,155
5274,5586,9,88
5275,9395,18,152
5276,6204,2,52
5277,1741,16,282
5278,5939,12,212
5279,1781,13,187
5280,2316,3,114
5281,5121,2,144
5282,8725,11,278
5283,3311,1,277
5284,3036,6,139
5285,8133,20,63
5286,3703,13,87
5287,1724,8,203
5288,6791,4,153
5289,6330,6,290
5290,1038,2,169
5291,2899,9,280
5292,3074,19,173
5293,7871,9,229
5294,1176,17,171
5295,2341,5,268
5296,1767,10,99
5297,9722,14,162
5298,1363,3,291
5299,9838,13,132
5300,9081,3,213
5301,6915,4,105
5302,2896,15,60
5303,1635,17,148
5304,5801,6,85
5305,1506,14,130
5306,3263,10,263
5307,2410,4,231
5308,3647,5,293
5309,5949,10,128
5310,9583,12,98
5311,9012,14,173
5312,7564,1,104
5313,4178,8,213
5314,9988,2,279
5315,3907,10,91
5316,112,19,50
5317,4636,6,148
5318,13,7,104
5319,9086,7,128
5320,8278,7,260
5321,1566,4,172
5322,5180,8,93
5323,4777,3,289
5324,1139,2,300
5325,1788,8,114
5326,780,14,139
5327,4147,16,149
5328,3994,15,282
5329,7621,20,147
5330,209,7,127
5331,4473,14,291
5332,1738,16,236
5333,6175,20,166
5334,424,5,81
5335,6433,9,132
5336,5179,3,138
5337,1612,7,204
5338,7927,8,162
5339,5564,18,105
5340,5862,9,100
5341,8929,16,101
5342,6846,20,204
5343,1705,6,268
5344,4175,5,111
5345,2215,4,296
5346,962,14,233
5347,8911,3,146
5348,4574,15,53
5349,8897,12,122
5350,7063,12,111
5351,2231,3,200
5352,2439,12,161
5353,2329,15,178
5354,8062,20,152
5355,6010,7,228
5356,8707,6,83
5357,7711,12,110
5358,363,16,299
5359,6084,16,154
5360,3844,14,53
5361,8250,5,126
5362,2872,17,205
5363,1216,12,165
5364,2818,7,62
5365,5143,4,63
5366,1362,5,188
5367,893,7,150
5368,9357,14,173
5369,815,10,84
5370,8688,7,234
5371,3742,11,180
5372,6511,10,162
5373,102,10,288
5374,4990,3,92
5375,8235,9,69
5376,9024,10,299
5377,7046,14,290
5378,5533,7,209
5379,3221,17,221
5380,6878,5,121
5381,2771,3,292
5382,7407,9,276
5383,5355,19,170
5384,8180,20,276
5385,4751,8,105
5386,23,14,266
5387,5685,9,62
5388,2989,20,77
5389,7428,19,203
5390,2251,12,136
5391,7612,12,106
5392,6663,6,140
5393,7279,9,94
5394,4153,3,270
5395,1002,3,138
5396,3188,4,73
5397,9128,16,233
5398,1935,6,157
5399,5216,8,181
5400,5267,18,286
5401,5532,2,227
5402,718,12,138
5403,5826,9,54
5404,7566,14,123
5405,6767,13,208
5406,6445,11,165
5407,7077,18,248
5408,9085,12,114
5409,3020,9,175
5410,1297,1,164
5411,5763,8,76
5412,5200,15,203
5413,1363,2,52
5414,7559,10,173
5415,3606,15,128
5416,3644,1,133
5417,6542,13,133
5418,3501,15,202
5419,1004,3,211
5420,2570,8,193
5421,7497,16,287
5422,4068,13,150
5423,5301,17,141
5424,8018,15,169
5425,3725,4,65
5426,8146,13,277
5427,4823,4,156
5428,2490,14,123
5429,3123,4,130
5430,1993,10,74
5431,9602,8,208
5432,4160,11,203
5433,8710,6,61
5434,2914,12,99
5435,689,18,179
5436,7560,4,83
5437,7653,1,94
5438,1063,10,292
5439,7754,11,170
5440,6596,3,191
5441,2644,4,294
5442,226,19,293
5443,3442,11,244
5444,7063,9,257
5445,9309,12,245
5446,1961,10,287
5447,7852,18,61
5448,8931,16,53
5449,8349,14,189
5450,1833,14,171
5451,4490,7,86
5452,2937,20,225
5453,3337,11,212
5454,2817,14,201
5455,5359,5,101
5456,6731,10,269
5457,9700,4,75
5458,8523,1,278
5459,6246,2,255
5460,165,12,56
5461,9385,10,195
5462,6776,1,101
5463,979,7,213
5464,6906,9,58
5465,241,17,197
5466,1683,9,102
5467,5362,10,136
5468,6083,15,241
5469,2817,14,202
5470,7308,3,145
5471,8337,9,152
5472,2413,20,263
5473,2992,10,279
5474,8686,14,65
5475,9233,18,232
5476,3948,7,169
5477,9200,2,159
5478,477,10,273
5479,3968,9,99
5480,70,18,270
5481,3045,2,268
5482,6603,7,247
5483,1256,5,190
5484,8319,20,74
5485,195,15,190
5486,6385,16,219
5487,2939,11,118
5488,319,5,56
5489,9962,2,137
5490,9702,9,166
5491,8659,14,139
5492,4608,20,173
5493,3646,14,143
5494,1772,7,272
5495,6672,1,166
5496,4253,9,128
5497,3192,14,125
5498,6464,7,161
5499,3037,4,221
5500,9723,2,112
5501,6268,20,288
5502,1172,18,244
5503,5057,15,195
5504,7940,7,181
5505,844,17,84
5506,2203,14,108
5507,7531,17,256
5508,124,5,294
5509,6908,11,138
5510,7405,16,210
5511,8414,4,149
5512,7394,1,89
5513,1877,19,69
5514,1815,2,279
5515,4034,5,288
5516,3584,19,272
5517,4752,20,62
5518,9308,10,265
5519,9417,8,244
5520,6485,10,106
5521,889,1,145
5522,4269,20,263
5523,1366,8,173
5524,8521,2,290
5525,5130,4,151
5526,5414,14,237
5527,5050,15,56
5528,6109,17,118
5529,4513,15,254
5530,1667,19,59
5531,9725,18,291
5532,4227,10,161
5533,5832,17,268
5534,2343,14,201
5535,1149,18,181
5536,4635,7,175
5537,9634,12,115
5538,7659,7,109
5539,3255,7,178
5540,5672,5,118
5541,115,7,259
5542,1867,13,108
5543,4858,13,129
5544,6754,7,289
5545,1198,14,199
5546,3045,4,160
5547,7471,19,73
5548,5885,5,204
5549,5913,15,241
5550,6915,10,231
5551,5161,19,288
5552,7637,13,73
5553,6431,2,167
5554,9494,4,107
5555,7708,13,213
5556,8391,4,137
5557,8301,7,276
5558,5111,20,141
5559,6368,16,121
5560,2490,9,110
5561,6162,2,167
5562,3423,7,174
5563,7554,1,245
5564,6473,17,208
5565,2392,3,246
5566,7533,17,120
5567,6331,8,70
5568,891,20,282
5569,7231,4,135
5570,4152,8,99
5571,8272,16,222
5572,6696,3,140
5573,9820,6,146
5574,4427,1,62
5575,1429,9,159
5576,9951,18,208
5577,4958,5,191
5578,1615,15,63
5579,7670,18,251
5580,4113,4,92
5581,7058,7,169
5582,9394,3,146
5583,7136,2,154
5584,472,7,241
5585,878,10,276
5586,3479,6,130
5587,2736,15,114
5588,9810,17,167
5589,5980,20,283
5590,7663,4,185
5591,8304,8,203
5592,4177,20,107
5593,990,8,270
5594,8438,7,54
5595,6585,15,95
5596,1085,7,76
5597,5572,15,63
5598,3222,5,299
5599,6882,16,217
5600,4708,11,173
5601,2948,14,61
5602,9726,14,167
5603,7273,11,67
5604,9758,18,285
5605,7761,15,260
5606,5394,13,249
5607,8840,10,89
5608,6531,10,244
5609,5621,5,60
5610,2926,19,275
5611,315,20,129
5612,5803,6,125
5613,358,19,74
5614,7784,2,85
5615,2828,10,299
5616,3937,1,284
5617,2774,12,262
5618,6808,15,144
5619,9466,15,194
5620,1627,10,256
5621,4236,17,73
5622,4991,15,236
5623,8107,7,147
5624,2103,2,246
5625,3819,13,221
5626,4494,14,234
5627,1341,11,243
5628,6722,7,73
5629,4118,19,280
5630,2908,4,182
5631,926,20,286
5632,1990,13,70
5633,8243,16,146
5634,7000,5,83
5635,5569,20,231
5636,2656,1,101
5637,9283,18,56
5638,1545,11,226
5639,9688,14,146
5640,1837,13,51
5641,1112,1,217
5642,1342,8,127
5643,1707,7,260
5644,6802,14,94
5645,9587,17,220
5646,7865,4,179
5647,3012,8,113
5648,4743,16,91
5649,4179,14,300
5650,990,16,142
5651,7316,17,264
5652,417,9,138
5653,7827,9,107
5654,6507,11,82
5655,4643,15,76
5656,1763,3,54
5657,4347,6,110
5658,7167,1,97
5659,9416,2,94
5660,2438,18,157
5661,220,15,144
5662,4253,9,232
5663,7997,3,168
5664,9812,7,148
5665,5218,17,279
5666,1806,16,66
5667,2256,5,279
5668,1223,20,280
5669,3638,5,165
5670,3995,6,213
5671,1066,1,292
5672,6655,7,158
5673,6041,20,60
5674,8345,6,68
5675,7764,18,113
5676,7418,6,213
5677,6406,8,115
5678,2186,13,116
5679,182,16,206
5680,776,17,119
5681,6914,8,58
5682,7355,2,116
5683,5620,15,91
5684,2420,4,87
5685,4676,20,153
5686,4611,12,139
5687,6634,19,191
5688,7406,20,62
5689,4744,17,229
5690,578,7,229
5691,234,17,143
5692,5071,13,199
5693,1010,8,111
5694,6803,10,292
5695,1202,13,298
5696,3863,14,221
5697,848,17,119
5698,9988,3,299
5699,174,1,128
5700,9398,10,69
5701,3195,14,233
5702,9145,1,277
5703,4472,2,229
5704,7334,6,222
5705,7979,17,197
5706,9733,8,265
5707,923,9,71
5708,555,11,243
5709,124,10,132
5710,3827,18,200
5711,2314,18,267
5712,1574,7,116
5713,9449,20,90
5714,6368,16,207
5715,206,11,233
5716,536,5,54
5717,7744,5,296
5718,5505,19,279
5719,9590,2,298
5720,9694,13,202
5721,7412,6,200
5722,2355,2,147
5723,5422,18,75
5724,6236,20,158
5725,6086,5,94
5726,1390,6,51
5727,9688,6,193
5728,62,4,137
5729,8540,14,241
5730,3929,10,273
5731,907,14,297
5732,1617,10,132
5733,5561,20,142
5734,290,2,291
5735,3254,18,103
5736,1790,18,93
5737,3380,2,227
5738,6025,20,59
5739,1696,12,288
5740,5594,18,220
5741,382,2,193
5742,5285,20,113
5743,4500,3,282
5744,7237,11,167
5745,823,2,103
